cluster	tablet	objectId	signs
75	154802	P006292	1(N01) 1(N14) 1(N24) 1(N39~a) 1(N42~a) 2(N01) 2(N39~a) 3(N01) 3(N14) 3(N42~a) 4(N39~a) AB~a BAR BIR3~b GAR GUG2 HI@g~a KISAL~b1 KU6~a LAGAB~a ME~a SI SZA SZE~a U2~a ZATU710
76	153284	P325065	1(N01) 1(N28) 1(N39~a) 2(N01) 2(N39~a) AB~a BA GU7 HI@g~a KU6~a SZIM~a U4 UNUG~a ZATU714
76	153318	P326800	1(N01) 1(N14) 1(N24) 1(N26) 1(N28) 1(N39~a) 1(N57) AB~a GU7 GUG2 HI@g~a KI KU6~a NE~a SI4~f SUHUR U4 UDU~a ZATU714 ZATU759
77	153290	P325746	1(N01) 1(N39~a) 2(N39~a) AB~a AN HI@g~a ZATU710
77	153381	P411624	1(N39~a) 2(N39~a) AB~a HI@g~a LAGAB~a SZA SZE~a
78	153325	P325488	APIN~a GI GIBIL NAGA~a NAR NIM~a SANGA~a U4
78	153326	P330060	1(N14) APIN~a GIBIL I KI NAGA~a NAR NUN~a U4 UB ZI~a
79	153331	P325483	1(N57)@t 2(N01) E2~a ZATU707~a ZATU710
79	153332	P330050	1(N01) 1(N57)@t 2(N01) DUG~a E2~a KI ZATU710
80	153378	P411621	1(N01) 1(N04) 1(N14) 1(N19) 1(N24) 1(N26) 1(N28) 1(N30~a) 1(N39~a) 2(N01) 2(N04) 2(N14) 2(N19) 2(N39~a) 3(N01) 3(N14) 3(N39~a) 4(N01) 4(N41) ABGAL AB~a AN BULUG3 EN~a ERIN GU7 N NUMUN NUNUZ~a1 NUN~a SAL SZAB~b SZE~a SZU TAR~a U4 UR5~a URI3~a ZATU788
80	154812	P006303	1(N14) 1(N16) 1(N24) 1(N26) 1(N28) 1(N39~a) 1(N45) 2(N01) 2(N45) 3(N01) 3(N39) 3(N39~a) 4(N01) 6(N14) 7(N14) AN BIR3~b EZEN~a GU7 NAGA~a NUNUZ~a1 SIG7 SU~a SZE~a SZU TAR~a U4 UR5~a
81	153410	P449893	1(N34) MASZ ME~a SZU
81	155270	P002182	1(N34) 1(N38) 2(N01) E~b ME~a SUHUR SZU
82	153580	P006429	1(N01) DA~a DU EN~a EZEN~b GURUSZ~a SAG URUDU~a USZ~a ZATU651 ZATU697~a
82	155260	P005476	1(N01) 2(N01) 3(N01) DA~a DU EN~a EZEN~b GURUSZ~a SAG URUDU~a USZ~a ZATU651 ZATU697~a
83	153605	P464148	1(N01) 2(N01) 3(N57) 5(N01) A AB~a AN BU~a E2~a EN~a E~a E~b GAL~a GI GISZ KI KISAL~b1 ME~a MUSZ3~a MUSZEN NA2~a NA~a NIR~a PAP@t PAP~a PA~a SAG SAL SANGA~a SI SZU SZU2~a SZURUPPAK~a TUR3~a UR~b ZATU759 ZATU809
83	153606	P464149	1(N01) 1(N14) 1(N57) 1(N57)@t 2(N01) 3(N14) 4(N01) 5(N01) AB~a BU~a DAR~a DU E2~a EN~a ERIN E~a E~b GAL~a GAN2 GA~a IB~a IDIGNA KI KISAL~b1 KU6~a KU~b1 LA2 MASZ MUSZ3~a MUSZEN NAM2 NA~a PAP@t PAP~a PA~a PIRIG~b1 SAL SANGA~a SI SIPA SUHUR@t SZE~a TE TUR3~a ZATU752
84	153642	P382658	1(N01) 1(N14) 1(N34) 1(N57) 2(N01) 3(N01) 3(N14) 3(N57) 4(N01) 4(N14) 5(N01) 6(N01) 7(N01) A AB~b APIN~a APIN~b ASAR BU~a DAH DU DU6~a E2~a EN~a E~b GA2~b GAL~a GESZTU~a GI HAL I IDIGNA KASZ~b KI KINGAL KISZ KU6~a LA2 MAR~b ME~a MUSZ3~a MUSZEN NAM2 NAR PAP@t PAP~a PA~a SANGA~a SAR SI SIG SUM~b SZE~a SZU SZU2 SZUR2~b TAR~a TE TI~a TUR U4 UB UDU~a URU~a1 ZATU633~b ZATU659 ZATU752 ZATU795 ZATU809
84	153650	P464162	1(N01) 1(N14) 1(N57) 2(N01) 2(N14) 3(N01) 3(N57) 4(N14) 5(N01) 5(N14) 6(N01) AB~a AB~b ASAR BU~a DU6 E2~a EN~a E~a GAL~a GI I IDIGNA KASZ~b KI LA2 ME~a MUD NAM2 NAR PAP@t PAP~a SANGA~a SI SIG SUHUR SZU SZU2 TE U4 U8 UB UDU~a ZATU633~b ZATU659 ZATU752 ZATU809
85	153675	P382659	1(N01) 1(N14) 1(N19) 2(N01) 2(N14) 2(N19) 2(N57) 3(N01) 3(N04) 3(N14) 3(N57) 4(N01) 4(N04) 4(N14) 5(N01) 5(N14) 7(N14) 8(N14) A AB~a DU DUG~a E2~a ERIN E~a GADA~a GAN2 GA~a GA~b GI IM~a ISZ~b KI KU3~a MUD MUSZEN NAGAR~a NA~a NE~a NIM~a NIN NUNUZ~a1 PAP~a RU SAL SANGA~a SUKKAL SU~a SZAB~b SZEG9 SZE~a SZITA~a1 SZU TUR3~a TUR3~b UMUN2 URU~a1 ZATU676~b ZATU752
85	153703	P464168	1(N14) 1(N45) 2(N01) 2(N14) 2(N19) 2(N57) 3(N01) 3(N57) 4(N14) 5(N01) AB~a E2~a ERIN E~a E~b GADA~a GA~b GI GIR3~c IM~a MUSZEN NA~a NUNUZ~a1 PAP~a SAL SANGA~a SUKKAL SU~a SZAM2 SZE~a SZITA~a1 SZU TUR3~a UMUN2 ZATU676~b
86	153718	P464183	1(N01) 1(N04) 1(N14) 1(N30~c) 1(N45) 2(N01) 2(N04) 2(N45) 3(N01) 3(N04) 4(N01) 4(N14) 5(N01) 5(N14) 5(N19) 9(N14) APIN~a BU~a DU EN~a E~a E~b GA~a IDIGNA KISAL~b1 KU6~a KU~b1 LA2 LAGAR~c NAM2 PAP@t PAP~a SAG SI SUG5 SUHUR SZE~a UR~b ZATU756
86	153719	P464184	1(N01) 1(N04) 1(N14) 1(N34) 1(N46) 2(N04) 2(N14) 2(N34) 2(N45) 2(N57) 3(N01) 3(N14) 4(N01) 8(N19) 9(N14) APIN~a BA DU EN~a E~a GA~a IDIGNA KISAL~b1 KU~b1 PAP@t PAP~a PA~a SAG SI SZA SZAM2 SZE~a SZU
87	153811	P002268	1(N01) 1(N14) 2(N01) 4(N01) AN BA EZEN~b MUSZ3~a NUN~a SUHUR SZAKIR~c TE ZATU752
87	156787	P003990	1(N14) 3(N01) 4(N01) 9(N01) AN BA DUG~b GA2~a2 MUSZ3~a NUN~a SUHUR
88	153859	P002447	NUN~a U2~a U4
88	154284	P003941	GUG2 KASZ~c NUN~a TAK4~a U2~a U4
89	153929	P002728	1(N01) 2(N01) AN BA LAGAB~b SI URI3~a ZATU694~c
89	156171	P001659	1(N01) AN BA PIRIG~a1 SI SZEG9
90	153932	P002631	GA~a KALAM~b RU SAL SANGA~a SIG7 ZI~a
90	156688	P002227	KALAM~b NU RU SAL
91	153954	P002799	4(N01) DA~a GAL~a ZATU752
91	156372	P002513	EZEN~b GAL~a ZATU752
92	154044	P004033	3(N01) 5(N01) 7(N01) DUG~a GI SZAKIR~c SZEN~b ZATU649
92	155107	P005318	1(N14) 3(N01) 5(N01) AB~a DUG~a GAL~a GI SZEN~b TUR
93	154094	P003022	KISAL~a1
93	155707	P001147	KISAL~a1
94	154163	P003570	1(N01) 1(N08) 2(N01) DUG~b GARA2~a HI NAGA~a NAR SILA3~a SZU U2~a
94	154368	P004291	1(N01) 1(N08) 2(N01) 2(N14) 3(N01) 8(N01) GAN~b GAR GARA2~a GESZTU~a GISZIMMAR~a3 HI KASKAL NAGA~a SZU TI U2~a U2~b UDU~a
95	154164	P003571	1(N01) DUB~a E2~a GIBIL GU7 IB~a MUD NUN~a U4
95	154762	P006258	1(N01) 1(N24) 2(N39~a) 3(N01) 5(N01) DAR~b GIBIL IB~a MUD NUN~a PAP~a SZE~a U4
96	154254	P003850	A AMA~a SU3 TUR3~a
96	155278	P002825	A ANSZE~b TUR3~a
97	154425	P004392	1(N04) 1(N45) 1(N46) 1(N49) 2(N19) 3(N01) 4(N14) 4(N19) 4(N34) 4(N36) 5(N01) APIN~a HI@g~a SZE~a UR5~a
97	156990	P004045	1(N01) 1(N45) 1(N46) 1(N48) 1(N49) 2(N14) 2(N36) 3(N01) 3(N19) 3(N57) 4(N14) 4(N34) 4(N36) SZE~a
98	154431	P004406	1(N45) 1(N57) U4
98	154502	P004668	1(N57) NA~a U4
99	154546	P006028	1(N01) 1(N06) 2(N01) 4(N01) 5(N01) 7(N01) A AN BA DA~a GAN2 GI GISZ3~b GU GUM~b KASZ~c KA~a KU~b1 LAGAB~a ME~a MUSZEN NAR NA~d NE~a NI~a PAP~a PIRIG~b1 SA~c SZA3~a1 SZIR~b SZU TAK4~a TI U2~b UDU~a ZI~a
99	154587	P006076	1(N01) 2(N01) 3(N01) 4(N01) A AD~a AN BA DA~a DUR2 GI GI6 GIR3~c GISZ3~b GU GUM~b I KASZ~c KA~a KU~b1 MUNSZUB~b NAR NE~a NI~a RU SI SZA3~a1 SZU SZU2 TAK4~a UR2 ZI~a
100	154556	P006038	1(N01) 1(N14) 1(N57) 2(N57) 3(N01) 5(N08) 7(N01) 7(N08) BAR KI RU U4 URU~a1
100	154680	P006170	1(N01) 1(N14) 7(N01) BAR EN~a KI NU PAP~a RU SZUBUR URU~a1 ZATU624~b ZATU659
101	154560	P006047	1(N01) 2(N01) 2(N14) 3(N57) APIN~a DI DUB~a E2~a EN2 EN~a E~a GAL~a GA~a GIR3@g~c GIR3~c GISZ3~b KU~b1 LAGAB~a LAGAB~b LAGAR~a LU2 MUNSZUB~b NAM2 NIN RAD~a SAG SAL SANGA~a SIG SZE~a SZUBUR TE U2~b UNUG~a URU~a1 UR~a ZATU659 ZATU819
101	154579	P006066	1(N01) 2(N01) 3(N01) 3(N57) 4(N01) 5(N14) AMA~a AN DAR~b DI DU DUB~a E2~b EN2 GAL~a GA~a GIR3~c GISZ3~b GUG2 IDIGNA KU~b2 LAGAB~a LAGAB~b LU2 MUNSZUB~b NAM2 NE~a NIN NI~a RAD~a RU SAG SANGA~a SIG SUM~b SZE~a SZIDIM SZUBUR TAR~a TE TI U2~b URU~a1 UR~a ZATU659 ZATU819
102	154695	P006187	1(N01) 2(N01) 2(N14) AN I KISZ LU2 MAR~a NI~a NUN~b SI SZIR~b UDUNITA~a
102	154726	P006224	1(N01) 2(N01) 4(N01) AN MAH~b MUNSZUB~b NI~a NUN~b UDUNITA~a ZATU839
103	154808	P006298	1(N05) 1(N20) 1(N25) 1(N42~a) 1(N46) 2(N46) 3(N05) 3(N20) 3(N42~a) 5(N05) 8(N20) BA HI@g~a SZE~a
103	154834	P006328	1(N05) 1(N20) 1(N42~a) 1(N46) 2(N20) 2(N46) 3(N05) 3(N42~a) 4(N05) 4(N20) 4(N42~a) 5(N05) BA GI GU7 HI@g~a SZE~a SZU UR5~a
104	154810	P006301	1(N02) 1(N14) 2(N01) 3(N14) 4(N01) BULUG3 BU~a GU4 GU7 KISAL~b1 KU6~a MUD NA~a SZE~a URU~a1
104	154842	P006337	2(N01) 2(N39~a) 3(N14) BU~a DA~a IM~a KI KISAL~b1 KU6~a MUD SZE~a UR5~a
105	154835	P006330	1(N01) 1(N05) 1(N14) 1(N20) 1(N24) 1(N25) 1(N28) 1(N28~c) 1(N29A~c) 1(N29~a) 1(N34) 1(N37) 1(N39~a) 1(N46) 1(N51) 1(N54) 2(N01) 2(N05) 2(N20) 2(N39~a) 2(N42~a) 2(N46) 2(N51) 3(N01) 3(N05) 3(N42~a) 4(N05) 4(N20) 4(N42~a) 5(N20) 5(N51) 6(N20) 6(N51) BA DU8~c GAR LAGAB~b NINDA2 SZE~a
105	155252	P005468	1(N05) 1(N20) 1(N24) 1(N26) 1(N28) 1(N29~a) 1(N34) 1(N37) 1(N39~a) 1(N40) 1(N42~a) 1(N47) 1(N48) 1(N51) 1(N54) 1(N57) 2(N05) 2(N20) 2(N34) 2(N47) 2(N51) 3(N05) 3(N20) 3(N34) 4(N03) 4(N05) 4(N20) 5(N05) 5(N20) 5(N34) 5(N51) 5(N54) 5(N57) 6(N20) 6(N57) 8(N18) 9(N20) BA DUG~a GAR KASZ~a U2~a
106	154875	P005082	1(N14) 1(N24) 3(N14) 4(N01) 9(N14) APIN~a GI NE~a SZE~a
106	154879	P005086	1(N14) 1(N45) APIN~a GI MUSZEN SZE~a
107	154886	P005093	1(N01) 1(N06) 1(N14) 1(N34) 1(N45) 3(N01) 3(N57) 5(N14) 8(N14) AB~a BA GI KAB ME~a NINDA2 NI~a RU SAL SZE~a SZITA@g~a SZU ZATU659
107	154887	P005094	1(N06) 1(N14) 1(N45) 2(N14) 2(N45) 3(N01) 5(N14) GU7 ME~a NI~a RU SANGA~a SZE~a SZITA@g~a TAR~a
108	155005	P005213	1(N01) 1(N08) 1(N14) 1(N25) 1(N42~a) 1(N57) 2(N01) 2(N42~a) 5(N08) A ABGAL AB~a AGAR2 AMA~a AN DI ENGIZ EN~a GAL~a GAR GIR3@g~b HI HI@g~a IB~a KASZ~a KU6~a MASZ ME~a MU NIM~b3 NI~a PA~a RU SAG SAL SANGA~a SIG7 SILA3~a SUHUR SUKUD SZA3~a2 SZAB~a SZAGAN SZIDIM SZITA~a1 TU~b U2~b U4 UDU~a UMUN2 ZATU659 ZATU714
108	155009	P005217	1(N01) 1(N14) 1(N25) 2(N01) 2(N42~a) 5(N08) A DI GAL~a GAR GIR3@g~b HI@g~a MASZ ME~a MU NI~a RU SUHUR SUKUD SZAB~a SZITA~a1 U2~b U4 UDU~a ZATU714
109	155071	P005279	1(N01) 1(N02) 1(N04) 1(N14) 2(N02) 2(N14) 2(N57) 3(N57) 7(N01) A AD~a AD~c AL AMA~a AN BU~a DAH DA~a DIM~a DIN DISZ DU DUG~a DUR2 E2~a EN~a ERIM~a GAL~a GAR GA~a GI GI6 GU4@g I IL KA2 KASZ~b KASZ~c KI KISIM~a KU3~a KU6~a KUR~a KU~b1 LAGAB~b LAM MA MAH~a MASZ MEN~a MUSZEN NA~a NE~a NI~a NUNUZ~a1 PAP~a PA~a PU2 RU SAG SAL SANGA~a SAR~a SI SILA3~a SU~a SZA SZE~a SZU2 TAK4~a TI TUM~c TUR TU~b U2~b UB UD5~a UDU~a URU~a1 ZATU694~c ZATU735~a ZATU751~a
109	155072	P005280	1(N01) 1(N02) 1(N14) 2(N01) 2(N57) 3(N57) A AB~a AD~c AL AMA~a AN BAR BU~a DAH DA~a DIM~a DISZ DU DUR2 E2~a E2~c EN~a ERIM~a GA2~a2 GAL~a GAR GA~a GESZTU~c5 GI GI6 I KA2 KASZ~b KI KISZ KU3~a KU6~a KUR~a KU~b1 LAGAB~b LAM LAM~b MA MAH~a MASZ MEN~a MUSZ3~a MUSZEN NA~a NI~a NUNUZ~a1 PAP~a PIRIG~b1 PU2 RU SAG SAL SAR~a SI SU~a SZA SZE3 SZE~a SZU SZU2 SZUR2~a TAK4~a TI TUM~c TUR TU~b U2~b U4 UD5~a UDU~a UR2 URU~a1 ZATU735~a ZATU751~a
110	155114	P005325	1(N24~a) 1(N40) 1(N57)@t 2(N03) 2(N40) 3(N03) 3(N18) 3(N40) 4(N03) 4(N40) AN BA BU~a E2~a GISZ GU7 GURUSZ~a HI KA~a KU3~a MUD MUSZ3~a NIR~a SAGSZU SAL SZU SZUBUR TE UR2
110	155118	P005329	1(N03) 1(N18) 1(N24~a) 1(N40) 1(N57)@t 1(N58) 2(N40) 3(N03) 3(N40) 3(N57) AN BAD~a BU~a E2~a GI6 GU7 HI KA~a MUD NI~a PA~a RU SAG SAL SI SUKKAL SZUBUR TE U4 UR4~b ZABALAM~a ZI~a
111	155129	P005340	1(N01) 1(N34) 1(N39~a) 3(N14) 3(N48) 6(N14) 7(N01) DUB~a KU~b1 LAGAB~b SZAM2 SZE~a SZIM~a U4
111	155166	P005377	1(N34) 1(N39~a) 1(N45) 2(N01) 2(N45) 3(N14) 3(N57) 4(N14) 8(N14) BU~a DUB~a KU~b1 NI~a SA~c SZAM2 SZE~a SZIM~a
112	155149	P005360	1(N34) 1(N45) 2(N34) 3(N01) 3(N14) 7(N14) BA BULUG3 KALAM~b KI KINGAL MUSZEN NI~a PA~a SA~c SI4~f SZE~a SZURUPPAK~b
112	155158	P005369	1(N04) 1(N34) 2(N34) 2(N45) 3(N01) 3(N14) 4(N14) 4(N34) 5(N01) 5(N14) 7(N14) 9(N14) A BA BU~a DAR~a DU EN~a KI KU~b2 MUSZEN NI~a SANGA~a SA~c SI4~f SZE3 SZE~a SZIM~a TUR
113	155168	P005379	1(N45) 2(N14) 2(N19) 3(N14) 4(N19) 8(N14) ERIM~a GAL~a GU7 NAM2 NAM~c NIN NUN~a PAP~a SAG SANGA~a SZE~a TUR3~a
113	155184	P005395	1(N19) 1(N45) 2(N01) 2(N14) 2(N19) 3(N01) 3(N14) 4(N19) 5(N19) 6(N14) AB~b E2~b GAL~a ISZ~b NI~a NUN~a PAP~a SA~c SI4~f SZE~a TUR3~a
114	155187	P005403	1(N14) 1(N45) 1(N57) 2(N19) 2(N45) 2(N57) 3(N19) 3(N34) 3(N57) 4(N14) 4(N57) 5(N14) 5(N57) 6(N14) 6(N57) 7(N57) 8(N14) 8(N57) 9(N14) AB2 DA~a EN~a GAN2 GI6 GU7 HI KI KU6~a MAR~a ME~a MUSZEN NE~a RAD~a SAL SZA3~a2 SZE~a SZU SZU2 SZUBUR U4 UR2 ZATU756 ZATU757
114	155188	P005404	1(N45) 1(N57) 2(N14) 2(N45) 3(N34) 5(N14) 7(N14) 7(N57) 8(N14) 8(N19) 8(N57) 9(N14) A AN EN~a GAN2 GURUSZ~a KI KU6~a ME~a NAM2 RAD~a SAL SANGA~a SZE~a TUM~c U4 UR2
115	155196	P005412	1(N14) 1(N34) 2(N01) 3(N14) 5(N01) 5(N57) BA EN~a ERIN GI KU6~a PAP~a RAD~a SANGA~a SUHUR SZA3~a2 U4 UDU~a UR2 URI3~a ZAG~a
115	155200	P005416	1(N14) 2(N34) 2(N52) 3(N14) 4(N01) GI KU6~a RAD~a SAL SUHUR UDU~a UR2 URI3~a
116	155481	P000776	2(N14) 2(N34) GAR3 MUSZEN UR3~b2 ZATU694~d
116	155490	P000790	2(N14) 2(N34) 5(N01) GAR3 GI GUL KA~a NA~b ZATU694~d
117	155522	P000834	1(N01) 3(N01) 3(N02) 9(N01) APIN~a BA PAP~a SIG7 SZIR~b TUR
117	155581	P000925	1(N01) 1(N02) 3(N01) 6(N01) APIN~a BA BU~a NA2~a@n TUR
118	155526	P000838	1(N01) 2(N01) GAL~a GA~a GESZTU~b NIMGIR SI4~a SZITA~a1 UKKIN~a
118	156008	P001476	1(N01) 2(N01) ERIM~a GAL~a GA~a GESZTU~b IDIGNA UNUG~a
119	155638	P001028	2(N01) MAR~a NUN~b SZE~a UMBIN~a
119	155825	P001283	2(N01) GURUSZDA MAR~a MUSZ3~a SZE~a UTUA~a
120	155769	P001227	1(N01) 1(N07~b) 1(N08) 1(N14) 1(N24) 2(N01) 2(N07~b) 3(N07~b) 4(N01) EN~b NESAG2~a NUN~a ZATU724
120	156010	P001478	1(N01) 1(N07~b) 1(N08) 1(N09) 1(N11) 1(N24) 2(N07~b) 3(N07~b) BA EN~b EZINU~d UMUN2
121	155776	P001234	1(N05) 1(N20) 1(N38) 3(N01) 6(N01) EN~a KUSZU2~b NUN~a SZAB~a SZU2 U4 UDU~a
121	155787	P001245	1(N01) 1(N20) 1(N38) 6(N01) GI SZU2 U4 UDU~a
122	155853	P001313	1(N34) EZEN~a GUKKAL~a NIMGIR
122	157174	P003077	1(N34) EZEN~a NIM~b2
123	156016	P001484	1(N01) 1(N01@r) 2(N01) 2(N14) 6(N01) DU EZEN~a GA~a KAK~b ZATU688~b
123	156941	P003851	1(N01) 1(N57) 2(N01) 2(N58) 6(N01) DU GA~a PAP~b SANGA~a
124	156020	P001488	A GA2~a1 KUSZU2~a SUHUR
124	156026	P001494	A BU~b GA2~a1 NUN~a SUHUR
125	156094	P001574	1(N48) 5(N34) GAR3 KU6~a
125	156746	P003199	1(N48) 5(N34) SZIR~a
126	156319	P002097	BAHAR2~b GAL~a NUNUZ~a1
126	157015	P004123	3(N01) A BAHAR2~b NUNUZ~a1
127	156356	P002485	2(N01) MAR~a PA~a ZATU699~b
127	156799	P004017	2(N01) MAR~a PA~a UDU~c
128	156376	P002520	1(N01) 1(N57) 2(N01) AB2 GIR2~a GU7 SILA3~a SZE~a@t SZITA~a1 ZATU753
128	156384	P002545	1(N01) 6(N01) AB2 ANSZE~e GIR2~a GU7 SIG2~b SILA3~a SZE~a SZITA~a1 UNUG~a ZATU753
129	156703	P002446	A GI GUN3~b PAP~a SAL
129	156953	P003933	5(N14) A GI SAL
130	156833	P004249	1(N01) 1(N14) 3(N01) 4(N01) 4(N14) 5(N01) 6(N01) DA~a GI HASZHUR KISAL~a1 NESAG2~b PA~a SANGA~a SILA4~b SZE3 SZITA@g~a UKKIN~a
130	156836	P004360	1(N01) 1(N14) 4(N01) 5(N01) 5(N14) 6(N01) 7(N01) DA~a E2~a HASZHUR KISAL~a1 MEN~a MUSZ3~a NESAG2~b NUN~a SANGA~a SZAB~a SZITA~a1 UKKIN~a ZATU737
