P448701	obverse	1	1. 1(N46) 2(N19) 4(N41) , 
P002809	obverse	1	1. [...] 6(N36)# , [...]
P002809	obverse	1	2. 1(N36)# 4(N19) 3(N04)# , [...]
P002809	obverse	1	4. [...] 1(N36)# 2(N19)# [...] , [...]
P002782	obverse	1	1. 1(N36) 2(N46) [...] , [...]
P002727	reverse	1	1. [...] 1(N36) [...] , SZE~a [...]
P002652	obverse	1	3. 1(N36) 1(N46) , [...]
P002756	obverse	2	1. [...] 4(N04)? , [...]
P002767	obverse	1	2. [...] 5(N19) , [...]
P003768	obverse	2	3. , U4 UDUNITA~a 1(N04) BU~a
P003967	obverse	2	1. , MUSZEN 1(N04)
P004670	obverse	1	3. , IB~a# 1(N04) TAK4~a KI E2~a
P003655	obverse	1	4.b. , 1(N04) X
P003655	obverse	1	5.a. [...] , 1(N04) AB~a?
P003785	obverse	1	1. [...] 1(N01)# , DU 1(N04) [...]
P003785	obverse	1	2. [...] 1(N04)# , [...] X X
P004292	obverse	1	2. , SAL (ZATU628~b 1(N04) AMA~a)a SU~a PAP~a 
P004392	obverse	1	1.b. 4(N36)# 4(N19)# [...] , [...]
P004392	reverse	1	2.a. 1(N46) 2(N19) 1(N04) [...] , UR5~a HI@g~a# [...]
P004392	reverse	1	2.b. [...] 1(N04)# , [...]
P004392	reverse	2	1. 1(N49) 4(N34) 1(N45) 4(N14) 3(N01)# [...] , SZE~a APIN~a [...]
P004452	reverse	1	3. 5(N04) , |GAN~cxNE~a|?
P004514	obverse	1	1. [...] 1(N36)# 1(N19) 4(N04) , [...]
P004514	obverse	2	1. 3(N19) 1(N04) 3(N41) [...] , [...]
P004514	reverse	1	2. 5(N19) 3(N04)# [...] , [...]
P004520	reverse	1	1. [...] 2(N19) , X SAG [...]
P006022	obverse	2	2. 1(N04)# , |EZEN~axSU~a|# X [...]
P006022	reverse	2	2. 1(N04)# , LAGAB~b [...]
P006027	obverse	1	3.b2. , (1(N04) SI)a 
P006035	obverse	4	2.a. 1(N04)? , HI@g~a UNUG~a GI
P006035	obverse	4	3. 1(N19) 5(N04) , TAK4~a U2~b APIN~a
P006035	obverse	4	4.a. 2(N19) , HI@g~a 3(N57) |EN2.E2~b|
P006035	obverse	4	5. 1(N04) , HI@g~a AN
P006035	obverse	4	6. 1(N19) , UNUG~a GI
P006035	reverse	1	2. 6(N19) 5(N04) 1(N08) ,
P006035	reverse	2	1. 1(N34) 2(N19) 3(N04) 2(N08) , SZE~a GU7
P006048	obverse	1	1.b2. , (EN~a 1(N04))a 
P006057	obverse	1	2. 2(N46) 7(N19) , GAL~a# AN#
P006064	obverse	1	1.b. 1(N46) 4(N19) ,
P006064	reverse	1	2. 1(N46) 4(N19) ,
P006080	obverse	2	4.b5. , KU6~a 1(N04)
P006111	obverse	2	2.a. 5(N01)# , SZU2 TUG2~a 1(N04) EN~a
P006163	obverse	2	2. 1(N01) , KASZ~c# 1(N04) AN
P006238	obverse	1	2.a. [...] , [...] 1(N04)# SU~a# X
P006257	reverse	1	1. 2(N45)# [...] 1(N19)? [...] , BA [...]
P006273	obverse	1	1. 5(N14) , SZE~a SZE3 1(N04)
P006273	obverse	1	2. 3(N36) 2(N46) ,
P006298	obverse	1	1. 1(N46) 3(N20) 3(N05) 3(N42~a) 1(N25) , SZE~a
P006298	reverse	1	1. 1(N46)# 3(N20)# 3(N05)# 3(N42~a)# 1(N25)# , SZE~a#
P006298	reverse	2	1. 2(N46) 1(N20)#? 5(N05)#? 1(N42~a)#? 1(N25)# , HI@g~a# SZE~a BA
P006310	obverse	1	2.b. 5(N19) ,
P006310	obverse	1	3.b. 1(N36) ,
P006319	obverse	1	2.a1. 1(N36) 1(N46) , KALAM~a PA~a
P006319	obverse	2	1.a2. 1(N36)# 1(N46)# , SZAGAN |GI&GI|
P006319	obverse	2	2.a3. 3(N19) [...] , [...]
P006319	obverse	2	4.a. 3(N19) , E2~b NAGA~a
P006319	reverse	1	2.a. 3(N36) 1(N46) 8(N19) 1(N04) ,
P006320	obverse	1	2. 9(N19) 3(N04) ,
P006320	reverse	1	1.a2. 6(N19)# 3(N04)# ,
P006320	reverse	1	2. 3(N19)# , PAP~a# U4# SZE3#?
P006328	obverse	1	1.a. 1(N46) 1(N20) 3(N05) , HI@g~a
P006328	obverse	1	1.b2. 1(N46) 3(N05) 4(N42~a) , BA
P006328	obverse	1	2.a. 1(N46) 2(N20) 4(N05) 3(N42~a)# , SZE~a
P006328	obverse	1	2.b2. 1(N46) 5(N05) , SZE~a BA
P006328	obverse	2	1. 2(N46) 4(N20) 1(N05) 3(N42~a) , HI@g~a#? SZE~a# UR5~a SZU GI
P006330	reverse	1	5. 1(N46) 2(N20) 1(N05) 3(N42~a)#? 1(N25)? 1(N29A~c) , X
P006330	reverse	2	1. 2(N46) 4(N20) 1(N05)? 3(N42~a) 1(N25) , X BA#?
P006330	reverse	2	2. 1(N46) 2(N20) 2(N05) [...] , SZE~a
P274472	obverse	3	2'. 4(N04)#? , X 
P200003	obverse	1	1.b1. 1(N46) 1(N19)# , [...]
P200003	obverse	1	1.b2. 4(N19)# , [...]
P200003	obverse	1	2.b1. 1(N46)# , [...]
P005074	obverse	1	1.b. 1(N46) 1(N19) 3(N41)# [1(N24~b)] ,
P005074	obverse	1	3. 3(N19)# 4(N04)# , SI4~f BU~a PAP~a NAM2#
P005074	obverse	1	4. 6(N19)# [...] , X KI X [...]
P005074	obverse	1	5. 4(N19) 1(N04)# 3(N41) , SZU#? [...]
P005074	reverse	1	2. [2(N46) 7(N19) 5(N04) 4(N41) 1(N24~b)?] , SZE~a SI4~f
P005074	reverse	2	1. 1(N36)# 6(N14)# 1(N01) 3(N39~a) 1(N24) , SZE~a EN~a
P005078	obverse	1	2. 2(N46) 2(N19) 1(N04) , GAN2 GI
P005078	reverse	1	1. 1(N36) 7(N14) 1(N01)# , SZE~a# GAN2 GI
P005083	obverse	1	2. , SZU2 1(N04) [...]
P005084	obverse	1	1. 1(N19) , NUMUN APIN~a
P005085	reverse	1	2. 1(N36) , [...]
P005085	reverse	2	1. 1(N36) 1(N45) , SZE~a EN~a SANGA~a HI# AN# NUN~a UB GIR3@g~b UB APIN~a UD5~a
P005096	obverse	1	2. 1(N46) 5(N19)# ,
P005097	reverse	1	2. 3(N04) ,
P005097	reverse	2	1. 2(N14) 1(N19) 2(N01) , |SZU&SZU| SZE~a GAN2 GI
P005100	obverse	1	2. 2(N46)# 2(N19) ,
P005101	obverse	1	2. 1(N36)# 5(N19)# 5(N04)# ,
P005101	reverse	1	1. 2(N36) 2(N45) 1(N14) 1(N01) , SZE~a GUL |BU~a+DU6~a| IB~a |SZU&SZU|
P005103	obverse	1	2. 2(N46) 2(N19) , KA~a NAM~d
P005103	reverse	1	1. 1(N36) 3(N19)# [...] , SZE~a#
P005103	reverse	1	2. 1(N04) , AN SAG
P005104	obverse	1	1.b. 7(N19) ,
P005105	obverse	1	1. 2(N19) 3(N04) ,
P005106	obverse	1	2. 2(N46)# 4(N04)# ,
P005109	obverse	1	2. 2(N46)# 7(N19) ,
P005110	obverse	1	1.b. 2(N46) 2(N19) ,
P005110	obverse	1	2.b. 2(N46) 3(N19) ,
P005110	obverse	1	4.b. [...] 1(N19) 1(N04) ,
P005110	obverse	1	5.b. [...] 2(N46)# [...] , [...]
P005110	obverse	2	1.b. 1(N36) 1(N46) ,
P005110	obverse	2	2.b. 3(N19) ,
P005110	reverse	1	1. [...] 4(N19) [...] , X [...]
P005110	reverse	1	3. [...] 3(N19) ,
P005110	reverse	1	4. [...] 1(N36)# 5(N19) ,
P005111	obverse	1	1. 2(N19)# 1(N41) , EN~a GI
P005111	obverse	1	4. 2(N04) 1(N41) , 3(N57) SAL
P005111	obverse	1	5. 2(N04) , PAP~a SAL#
P005111	obverse	1	6. 2(N04) , SAL SAL PAP~a
P005111	obverse	2	1.b. 4(N04) ,
P005111	obverse	2	2. 1(N19) , TI@t GIR3~c
P005111	obverse	2	3. 3(N04) , SAL ZATU751~a
P005111	obverse	2	4. 2(N04) , SZU2 1(N04)
P005111	obverse	2	5. 2(N04) , EN~a DU# SUM~b
P005111	obverse	2	6. 1(N04)# [...] , [...]
P005111	reverse	1	2. 6(N19)? 1(N04) 2(N41) , [...]
P005111	reverse	2	1. 8(N19) 1(N04) 2(N41) , SZE~a [...]
P005114	obverse	2	3.b. 2(N19)#? [...] , [...]
P005114	reverse	1	2. 5(N19)#? 2(N08~b)#? , TE#
P005115	obverse	1	5. 3(N14)# 5(N01) 3(N39~a) , UB 1(N04) 
P005115	obverse	2	3. 4(N19) , X [...] 
P005115	obverse	2	4. 2(N19) 2(N04) , [...] 
P005115	obverse	2	6. 1(N19) , SZU# [...] 
P005116	obverse	1	2.a. 4(N19) 3(N04) 3(N41) , BA SZAM2
P005116	obverse	1	2.b. 2(N19)# 2(N04) 1(N41) , GI
P005116	reverse	1	2. 6(N19)# 5(N04) 4(N41) ,
P005116	reverse	2	1. 1(N46)# 1(N19) 5(N04)# , PA~a# NAM2# DAH# GIR3~c# [...]
P005118	obverse	1	1.a1. [...] 1(N19)# , [...] SZE~a#
P005118	obverse	1	1.b2. 2(N19) , [...]
P005118	reverse	1	1. [...] 2(N19)# , [...]
P005121	obverse	0	1. 5(N19) , [...] 
P005127	obverse	1	1. 3(N19) ,
P005133	obverse	2	4. 1(N01) , 1(N04) EN~a [...]
P005149	obverse	4	2. 1(N01) , 1(N04) EN~a
P005155	obverse	1	2. 2(N01)# , SZU2 1(N04)
P005161	reverse	1	1.b3A. 7(N19)# 1(N04) , [...] 1(N02)#
P005171	obverse	1	2.b. 4(N19)# , X
P005171	reverse	1	2.a. 5(N19) 3(N04) ,
P005171	reverse	1	2.b. 1(N19) 3(N41) , BAR
P005171	reverse	2	1. 2(N46) 2(N04) 2(N41) , LAGAB~b SZE~a BA
P005171	reverse	3	1. 1(N34) 3(N14) 1(N04) 2(N41)# , GIR3@g~b PA~a [...]
P005223	obverse	1	1.b. 1(N04) ,
P005257	obverse	1	2. 3(N19) 2(N04) ,
P005276	obverse	1	1. 1(N04) , GURUSZDA? UD5~a ZATU752#
P005279	reverse	3	1. [2(N14)] 7(N01)# , |SAL.KUR~a|# UB PA~a#? |SAGxMA|# SANGA~a# X EN~a# 1(N04) 
P005312	obverse	1	1.b1. 3(N36) 1(N46) 8(N19) 2(N04) , U4
P005312	obverse	1	1.b2. 2(N36) 2(N45) 4(N19) 4(N04) , GI
P005312	obverse	1	1.b3. 2(N46) 2(N19) 1(N04) , KA~a NAM~c
P005312	obverse	1	2.b. 1(N36) 1(N46) 5(N19) , KA~a NAM~c
P005312	obverse	2	1.b1. 1(N46) , IR~a
P005312	obverse	2	1.b2. 1(N46) , NE~a
P005312	obverse	2	1.b3. 1(N46) 4(N19) 3(N04) , |GISZ.TE|
P005312	obverse	2	2. 2(N46) , IR~a PAP~a
P005312	obverse	2	3. 1(N46) 8(N19) 3(N04)# , AB~b KID~b E2~b NE~a
P005312	reverse	1	2. 1(N49) 1(N46) 8(N19) 4(N04) ,
P005312	reverse	1	3. 1(N46) 4(N19) 3(N04) , |GISZ.TE|
P005312	reverse	2	1. 1(N49)#? 4(N34) 1(N45) 3(N01) , SZE~a SI KI
P005343	obverse	1	1. 3(N04) , 3(N57) AMA~a AB~b
P005343	obverse	1	2. 1(N04) , AL DU
P005343	obverse	1	3. 2(N04) , NU11 AN
P005348	obverse	1	1. 4(N19) , [...]
P005352	obverse	1	1.a4. 2(N19) , |GISZ.TE| U4 E2~a U4@t
P005352	obverse	1	1.b2. 1(N46) 1(N19) ,
P005352	obverse	1	1.c1B. 4(N19) ,
P005352	obverse	1	1.c2B. 7(N19) ,
P005353	obverse	1	1.a. 6(N14) 3(N19) , SZE~a LU2 MUD3~d
P005353	obverse	1	1.b2. 3(N19) , U4
P005353	obverse	1	2.a. 1(N46) , SZE~a UNUG~a E2~a
P005353	obverse	1	2.b2. 5(N19) ,
P005353	reverse	1	1.a. 1(N45) 1(N46) 8(N14) , SZE~a
P005353	reverse	1	1.b2. 8(N19) ,
P005355	obverse	1	2. 2(N19) , EN~a GA2~a1 ME~a X
P005355	obverse	2	3. 4(N04) , |GISZ.TE| EN~a# [...]
P005365	obverse	2	7. 1(N19)# 4(N04)# , SAG
P005369	obverse	2	1. 7(N14) 3(N01) , SZE3 1(N04) SZE~a SANGA~a KU~b2 SZIM~a
P005378	obverse	3	1. 1(N19) , SI4~f NUN~a
P005378	obverse	3	2. 1(N19) , |3(N57).PIRIG~b1|# IB~a NAGA~a
P005378	obverse	3	3. 1(N19) , UR5~a# NA~a E2~a#? BU~a
P005378	obverse	3	4. 1(N04)#? , DU KU3~a#
P005378	obverse	3	5. 2(N04) , SZU2 NE~a# PAP~a
P005378	obverse	3	6. 1(N04) , DA~a KU6~a
P005378	obverse	3	7.a1. 3(N04) ,
P005378	obverse	3	7.a2. 5(N04) ,
P005378	obverse	3	8. 2(N04) , SZELU PAP~a
P005378	obverse	4	1. 2(N04)# [...] , [...]
P005378	obverse	4	2. [...] 1(N04) [...] , HI# SAL AZ#
P005378	obverse	4	3. 1(N04) , A TUR PAP~a
P005378	obverse	4	4. 1(N04) , NAR NAGA~a E2~a 3(N57)
P005378	obverse	4	5. 1(N04) , NAGAR~a
P005378	obverse	4	6. 4(N19) 2(N04) 2(N41) 1(N29~a) 1(N29~a) , GAL~a SZAM2
P005378	obverse	4	7. 1(N04)# , SAG# SI4~f# [...]
P005378	reverse	1	2.a. 1(N46) 1(N19) 2(N04) ,
P005378	reverse	1	2.b1. 9(N19)# [2(N04)?] ,
P005378	reverse	1	2.b2. 2(N19) , NUMUN GAN2 NAGAR~a
P005378	reverse	1	2.c1. 1(N46) 5(N04) 2(N41) 1(N29~a) 1(N29~a) , GU7
P005378	reverse	1	2.c2. 2(N04) 2(N41) 1(N24~b) , KI BA
P005379	obverse	1	1.b. 2(N19) , NAM~c#?
P005379	obverse	1	3.b. 2(N19)
P005379	reverse	1	2. 4(N19) ,
P005381	obverse	1	1.b. 3(N19) , |GISZ.TE|
P005381	obverse	1	3. 2(N04)# , PIRIG~b1 SIG7 URI3~a NUN~a
P005381	obverse	2	1. 3(N04) , |GISZ.TE| GAR |SZU2.((HI+1(N57))+(HI+1(N57)))| GI4~a
P005381	reverse	1	2. 3(N19) 5(N04) ,
P005384	obverse	1	3.a2. 1(N04) ,
P005384	obverse	1	4. 6(N19) , E2~a TUR3~a NIN
P005384	obverse	1	5. 2(N04) , URI3~a NAGAR~a GAL~a SANGA~a SANGA~a
P005384	obverse	2	2. 1(N19) 3(N41) , PAP~a SANGA~a
P005384	obverse	2	3. 2(N04) 1(N41) , A RU ZI~a
P005384	obverse	2	4. 2(N04) 1(N41) , SZU2 SZITA~a2
P005384	obverse	2	5. 1(N04) , DA~a ZATU694~c BU~a URU~a1 PA~a
P005384	obverse	2	6. 1(N19) , 3(N57) GISZ@t E2~a SI TUN3~a
P005384	reverse	1	1.a. 1(N46) 2(N14) 5(N01) , SZE~a
P005384	reverse	1	1.b2. 9(N19) 4(N04) ,
P005385	obverse	1	3.a2. 2(N46) ,
P005386	obverse	1	1. 3(N19) 1(N04) 1(N41) , SAL ZATU810 KASZ~b
P005386	obverse	1	2. 3(N19) 2(N04) , APIN~a MAR~a
P005386	obverse	1	3. 1(N19) , NIN TUR3~a
P005386	obverse	1	4. 2(N19) 5(N04) , UR5~a NIN TUR3~a
P005386	obverse	1	5. 1(N19) 3(N41) , SAL#
P005386	obverse	1	6. 2(N04) , BALAG#
P005386	obverse	2	1. 5(N04) , SANGA~a EN~a NAGAR~a URI3~a
P005386	obverse	2	2. 2(N04) , MUSZ3~a
P005386	obverse	2	3. 1(N19) , DUB~a E2~a
P005386	obverse	2	4. 2(N19) , EN~a AB~a# TAR~a
P005386	obverse	2	5. 2(N04) 3(N41) , SAL# ZATU751~a#
P005386	obverse	2	6. 3(N04) , 3(N57)# [GISZ@t?] E2~a# SI# TUN3~a#
P005386	obverse	2	7. 2(N04)# , |NINDA2xAN|
P005386	obverse	2	8. 4(N04)# , EN~a# NI~a# PIRIG~b1#
P005386	obverse	2	9. , 1(N04)
P005386	obverse	3	1. 3(N19) , DUB~a E2~a
P005386	obverse	3	2. 2(N19) 2(N41) , SAG TUR3~a 6(N57)
P005386	obverse	3	3. 2(N04) 3(N41) , UMUN2 MA 3(N57) AMA~a
P005386	reverse	1	1.a. 2(N46) 3(N19) , SI4~f AZ GAL~a SANGA~a SANGA~a
P005386	reverse	1	1.b1. 1(N46) 7(N19) , 1(N04)
P005386	reverse	1	1.b2. 6(N19) , |GISZ.TE|
P005386	reverse	2	1. 2(N46) 3(N19) 1(N04) 2(N41) , GU7
P005390	obverse	1	1.b2. 1(N46) ,
P005390	reverse	1	2.a. 2(N46)# [...] , [...]
P005390	reverse	1	2.b1. 7(N19) , GU7
P005390	reverse	1	2.b2. 1(N46)# 2(N19) [...] , [...]
P005395	obverse	1	2.b. 5(N19) ,
P005395	obverse	1	4.b. 1(N19) ,
P005395	obverse	2	1. 4(N19) , GAL~a ISZ~b
P005395	obverse	2	2. 2(N19) , SA~c GAL~a
P005397	obverse	2	1. 1(N46) , IR~a#
P005397	obverse	2	2. 2(N46) 3(N19) , |GISZ.TE|#
P005403	obverse	1	1.b1. 2(N19) ,
P005403	obverse	2	3. 4(N14) 3(N19) , |U4x7(N57)| MAR~a MUSZEN ZATU756
P005404	obverse	2	1. 1(N45) 8(N19)# [...] , |U4x7(N57)|# AN X [...]
P005407	obverse	1	2. 3(N04) , ME~a# KU6~a# UR2#
P005407	reverse	1	2. 1(N19)# 2(N04)# , [...]
P005407	reverse	2	1. 4(N14) 3(N19) 2(N01) , SZE~a [...]
P005410	obverse	2	4. 1(N01) , UDUNITA~a EN~a 1(N04)
P005445	obverse	1	4.b. 9(N19)# ,
P005445	obverse	2	1.b. 1(N46)# 6(N19)# 3(N04)# ,
P005445	obverse	3	1.b. 2(N46)# 9(N19)# ,
P005445	reverse	1	1.b2. 2(N36) 1(N46)# 5(N19)# 5(N04) ,
P005445	reverse	1	2.b2. 2(N46)# 9(N19)# ,
P005445	reverse	2	2. 3(N36) 1(N46) 4(N19)# 5(N04)# ,
P005445	reverse	3	1. 6(N34) 2(N36) 2(N14) 1(N01) , SZE~a PAP~a BU~a NAM2 AN# MAR~a# PA~a# GI#
P005446	obverse	2	1. 1(N46) 5(N19) , PAP~a BU~a NAM2 
P005446	obverse	2	2.b. 1(N46) 5(N19) , |GISZ.TE| 
P005446	obverse	2	3.b. 1(N46) , 
P005446	reverse	1	1.a. 1(N36) 3(N34) 2(N46) 2(N19) , SZE~a PA~a NAM2 RAD~a 
P005447	obverse	1	1.b. 9(N19)# 4(N04)# ,
P005447	obverse	1	4.b. 2(N19)# 2(N04)# ,
P005447	obverse	3	1.b. 2(N19) ,
P005447	reverse	1	1.b2. 1(N46) 2(N19) ,
P005447	reverse	1	2.b2. 2(N19) ,
P005447	reverse	2	2. 1(N46) 4(N19) ,
P005448	obverse	1	2. 1(N46)# 9(N19)# 2(N04)# ,
P005448	reverse	1	1. 1(N36)# 1(N34)# 1(N19)# 2(N14)# 2(N01)# , SZE~a# DUB~a# GI#
P005450	obverse	1	3. 1(N46) 1(N19) 3(N04) , PA~a SZUBUR
P005450	obverse	2	2.b. 1(N46) 4(N19) 4(N04) ,
P005450	reverse	1	2. 2(N46) 6(N19) 1(N04) ,
P005450	reverse	2	1. 4(N34) 4(N36) 1(N14) 2(N01) , SZE~a GIBIL BA AN MAR~a EN~a# A# SZAM2#
P005453	obverse	1	2. 1(N46) 7(N19) ,
P005453	reverse	1	1. 1(N34) 1(N36) 6(N14)# 5(N01)# , SZE~a
P005454	obverse	1	2.a. 1(N19) ,
P005454	obverse	1	2.d. 2(N04) 4(N41) , [...]
P005456	obverse	2	4. 3(N04) , U4 NIM~b1
P005456	reverse	1	3. 3(N04)# ,
P005464	obverse	1	1.b. 3(N36) 2(N46) 3(N19)# ,
P005464	reverse	1	1.b. 3(N36) 2(N46)# 3(N19)# ,
P005466	obverse	1	1. [...] 3(N19)# 6(N01)# , SZAM2 AN MAR~a PA~a
P005467	obverse	1	1. 1(N19) 4(N04) , AN |SZU2.EN~a| SZITA~a1
P005467	obverse	1	2. 1(N19) , |SZE~a&SZE~a| ZATU773~b IB~a
P005467	obverse	1	3. 1(N04) , SAL ZATU751~b BU~a
P005467	obverse	1	4. 1(N04) , DIM~a EN~a
P005467	obverse	1	5. 2(N04) , PAP~a
P005467	obverse	1	6. 1(N04) , SAG# X
P005467	obverse	2	1. 3(N41) , NE~a SAL
P005467	obverse	2	2. 2(N41) , U4 AN SAL
P005467	obverse	2	3. 3(N41) , GI6# SAL
P005467	obverse	2	4. 1(N04) , AN# AMA~a# GI
P005467	obverse	2	5. 1(N04) , X [...]
P005467	obverse	2	6. 1(N04) , U4 X [...]
P005467	reverse	1	1. 4(N19) 1(N04) 3(N41)? ,
P005469	obverse	1	2.a. 1(N01) , 1(N04) GI
P002668	obverse	1	1. [...] 5(N19)# 2(N04)# [...] , [...]
P002668	obverse	1	3.b. 1(N46) ,
P002668	obverse	1	4.b. 1(N46) ,
P002668	obverse	1	5.b. 1(N46) 1(N19) ,
P002668	obverse	3	2. 1(N36) [...] , [...]
P002673	obverse	1	1. 4(N49) 2(N36) 7(N19) , [...]
P002705	reverse	1	2. [...] 1(N36) 1(N19) [...] , [...]
P002705	reverse	2	1. 2(N49) 6(N36) 5(N19) 1(N04)# [...] , [...]
P002760	obverse	1	2.b. 2(N19)? , TE [...]
P003503	obverse	3	1. 5(N01) , |GA2~a1xU4| 1(N04) PAP~a URU~a1 SZAH2~a?
P003509	obverse	1	1.b1. , 1(N04) 
P003517	obverse	2	3.b. 1(N04) , NU11#?
P003808	obverse	4	2.a2B. , 1(N04)# PAP~a IB~a
P003809	obverse	1	1.a1. 3(N01) , KISIM~a 1(N04) BU~a
P001043	obverse	1	1. [...] 1(N36) , [...] NESAG2~a# TE#
P001043	obverse	1	2. 1(N36) , GI AL
P001043	reverse	1	1. 3(N36)# [...] , AN# [...]
P001270	obverse	1	2. 5(N36)# 1(N46)# 2(N14) 3(N01)# , X
P001270	obverse	1	3. 1(N36) 2(N46) 1(N04)# , |DU8~cxHI|#?
P001270	obverse	2	1. 1(N46)# 1(N19)# [...] 2(N01)# , GI#
P001270	obverse	2	2. 2(N36)# 1(N46)# 2(N19)# 2(N01)#? , GI#
P001270	obverse	2	3. 2(N36)# 1(N46)# [...] 1(N01)# , X [...]
P001270	obverse	2	4. 1(N36)# 8(N14)# 1(N01)# , DA~c U4# [...]
P002551	obverse	1	1. 2(N36) 2(N46)# , UR5~a#
P002551	obverse	1	2.a. 7(N19) ,
P002551	obverse	1	2.b1. 2(N04) ,
P002551	obverse	1	2.b2. 1(N41) ,
P003094	obverse	1	2. 7(N19)# [...] , [...]
P004644	reverse	1	2. 2(N49)# , [...]
P004644	reverse	2	1. 3(N49)# , SZE~a# MUSZ3~a#? [...]
P411875	obverse	1	1. [...] 2(N19)# , 
P449961	obverse	1	2. 1(N19) 3(N04) , BU~a SAL |LAGAB~b.TE| 
P449961	reverse	0	1. 2(N19)# 1(N04)# [...] 
P449948	obverse	0	2'. [...] 3(N19)# 2(N04) 
P449962	obverse	0	2.b. [...] 2(N19)# 
P003270	obverse	1	2. [...] 2(N19)# , X [...]
P004028	obverse	1	1. 3(N04) [...] , [...]
P004028	obverse	1	3. 5(N04) , X [...]
P004028	obverse	1	4. 1(N19) 1(N04) [...] , [...]
P004045	obverse	1	1. 1(N49) 2(N36)# 1(N46)# 3(N19)# [...] , [...]
P004045	reverse	1	1. [...] 4(N36)# 1(N45)# 4(N14)# 3(N01)# [...] , SZE~a 3(N57) [...]
P004375	obverse	1	4. 4(N04) [...] , [...]
P252182	obverse	1	5. 3(N14) , |LAGAB~bx(HIxN04)| 
